     1    0  0  1  0  0   0  0  0  0  0  0  0  0   0   18461.3045037   0.706748   4.386216    -0.000010526140   -86.594593605340   -90.013463073815
     2    1  0  1  0  0   0  0  0  0  0  0  0  0   0    1010.2097449   0.105852   0.474547     0.004326848548    -3.271568848030   -86.984526215771
     3    1  0 -1  0  0   0  0  0  0  0  0  0  0   0     999.6938349   0.025214   0.012420    -0.000143661879   -88.105987129938   -89.960857968515
     4    0  0 -1  2  0   0  0  0  0  0  0  0  0   0     623.6616103   0.046109   0.143379     0.000417439155   -28.865406228148   -88.803202535238
     5   -1  0  1  2  0   0  0  0  0  0  0  0  0   0     199.4993007   0.020068   0.089064     0.002169671648    -4.536915524081   -88.009317291144
     6   -1  0 -1  2  0   0  0  0  0  0  0  0  0   0     166.5767057   0.003161   0.002452     0.000655313619    33.803144509629    88.836179480570
     7    0  0  1  2  0   0  0  0  0  0  0  0  0   0     117.2673513   0.015813   0.081691     0.000436097061   -38.183703087353   -89.038332591207
     8    2  0  1  0  0   0  0  0  0  0  0  0  0   0      61.9171689   0.011811   0.045550     0.005431031389   -33.197703371390   -87.616334228617
     9    1  0 -1  2  0   0  0  0  0  0  0  0  0   0      33.3572914   0.003396   0.015722    -0.000417944962   -50.874217925516   -90.001651090775
    10    2  0 -1  0  0   0  0  0  0  0  0  0  0   0      31.7571559   0.000952   0.007883     0.001284636371  -114.695298688515   -90.598240572310
    11    0 -1 -1  2  0   0  0  0  0  0  0  0  0   0      29.5761711   0.746856   0.025672     0.003300903009  -179.967603402970  -163.437056312636
    12   -2  0 -1  2  0   0  0  0  0  0  0  0  0   0      15.5657726   0.001164   0.004062     0.000451930766   127.095670093930    91.948204988383
    13    1  0  1  2  0   0  0  0  0  0  0  0  0   0      15.1254015   0.006403   0.014745     0.008388765170   -23.863903266744   -86.495544647012
    14    0  1 -1  2  0   0  0  0  0  0  0  0  0   0      12.0938488   0.306655   0.010643  -179.991144164602    -0.156765037562    15.275406679981
    15   -1 -1  1  2  0   0  0  0  0  0  0  0  0   0       8.8684653   0.223646   0.008611     0.000615259277  -179.723075828110  -147.989123670210
    16    0 -4  3 -4  3   0  0  0  0  0  0  0  0  -2       8.6431185   1.686528   0.682727   -45.111110949170   -33.266207584382   -28.541018251655
    17    0 -1  1  2  0   0  0  0  0  0  0  0  0   0       7.9603398   0.197745   0.008723     0.012026957373  -179.606679506161  -132.522588218693
    18   -1 -1 -1  2  0   0  0  0  0  0  0  0  0   0       7.4345063   0.187593   0.006085     0.001293547716   179.966100317545   179.011929163313
    19   -1  1 -1  0  0   0  0  0  0  0  0  0  0   0       6.7314849   0.170280   0.006638  -179.999751394816    -0.320263518079   -32.958778675599
    20   -1  0 -1  4  0   0  0  0  0  0  0  0  0   0       6.5796641   0.000846   0.002930     0.000147094800   -22.064238216686   -89.981637357496
    21    0  1  1  0  0   0  0  0  0  0  0  0  0   0       6.4607698   0.162191   0.005479   179.998665763873     0.321145686393    19.502331751578
    22    0  0  3  0  0   0  0  0  0  0  0  0  0   0       6.2964137   0.000418   0.004369   179.998705437973    78.750967865346    89.449094212879
    23   -1  1  1  0  0   0  0  0  0  0  0  0  0   0       5.6324149   0.142422   0.004603   179.999835428194    -0.065349605624    -1.214168718023
    24    0  0  1  1  0   0  0  0  0  0  0  0  0   0       5.3685996   0.000261   0.002472   179.999527152695    74.730157318061    89.613750124423
    25    1  1  1  0  0   0  0  0  0  0  0  0  0   0       5.3109552   0.135458   0.005561  -179.996083021818     0.467863310809    32.989776647116
    26    1  1 -1  0  0   0  0  0  0  0  0  0  0   0       5.0759856   0.128351   0.004149   179.999760540279     0.052650240372     0.674422056612
    27    0  1 -1  0  0   0  0  0  0  0  0  0  0   0       4.8396897   0.121939   0.004166  -179.998378430028    -0.171830704095   -17.930795156535
    28    0  0 -1  1  0   0  0  0  0  0  0  0  0   0       4.8059377   0.000000   0.000000  -179.999608410923   161.124145041296   161.124145041296
    29    3  0  1  0  0   0  0  0  0  0  0  0  0   0       3.9840224   0.000623   0.003828    -0.001882577046   -95.006733083641   -90.727658355296
    30    0  0 -1  4  0   0  0  0  0  0  0  0  0   0       3.6744671   0.000723   0.002534    -0.000762764389   -30.710266978265   -90.224937140034
    31   -1  0  1  4  0   0  0  0  0  0  0  0  0   0       2.9985104   0.000359   0.002719    -0.000813328308   -48.325487266589   -90.709978980293
    32    1  0 -3  0  0   0  0  0  0  0  0  0  0   0       2.7984428   0.000000   0.001261     0.000811662445   -93.802681309403    90.307697488428
    33    0  0 -4  5  0   0  0 10 -9  0  0  0  0  -1       1.0964214   0.898785   0.180521   -76.003588100523   -18.231889223057    26.346562627031
    34   -2  0  1  4  0   0  0  0  0  0  0  0  0   0       2.4139232   0.000000   0.001598     0.000142961490    37.481792443987   -90.544652760121
    35    0  0 -3  2  0   0  0  0  0  0  0  0  0   0       2.1863942   0.000000   0.000524     0.001337922252  -112.371860255118    89.145076053202
    36    2  0 -1  2  0   0  0  0  0  0  0  0  0   0       2.1461527   0.000328   0.001539    -0.001431807788   -62.175744201787   -90.421373749701
    37    1 -1 -1  2  0   0  0  0  0  0  0  0  0   0       1.7659755   0.044498   0.001725    -0.001494714332  -179.599768837644  -146.730715942582
    38   -2  0  1  2  0   0  0  0  0  0  0  0  0   0       1.6246465   0.000000   0.000330  -179.999557105319   -74.006798312148    90.166080933017
    39    3  0 -1  0  0   0  0  0  0  0  0  0  0   0       1.5812242   0.000180   0.000788    -0.001019090008   -81.593070172690   -90.311209586960
    40    2  0  1  2  0   0  0  0  0  0  0  0  0   0       1.5197448   0.000257   0.001786    -0.001467144390   -71.673544935736   -90.812038446609
    41   -3  0 -1  2  0   0  0  0  0  0  0  0  0   0       1.5156370   0.000000   0.000762     0.001802964146  -173.304868694848    90.433510940769
    42   -1  1  1  2  0   0  0  0  0  0  0  0  0   0       1.3178339   0.033157   0.001264   179.995045551907     0.244216248652    31.369255571282
    43    0  1  1  2  0   0  0  0  0  0  0  0  0   0       1.2642856   0.031929   0.001429   179.996331507901     0.447541268614    43.178947695115
    44    0  0  1  4  0   0  0  0  0  0  0  0  0   0       1.1918790   0.000205   0.001367    -0.000576373309   -44.710200223826   -90.716851364507
    45    1 -1  1  2  0   0  0  0  0  0  0  0  0   0       1.1345983   0.028620   0.001521    -0.003079179865  -179.337885302652  -128.227272038089
    46    0 -2 -1  2  0   0  0  0  0  0  0  0  0   0       1.0857134   0.055163   0.001372    -0.002466981525  -179.843812211164  -166.527767336047
    47    1  0  3  0  0   0  0  0  0  0  0  0  0   0       1.0193726   0.000000   0.000955   179.998221264990   173.918220726453    89.261689987107
    48   -6  0  1  4  0   0  0  8 -9  0  0  0  0  -2       0.4109570   0.315016   0.051889    23.932098290760   -15.225136732413   -39.818781932951
    49    1  1 -1  2  0   0  0  0  0  0  0  0  0   0       0.8227408   0.020785   0.000803   179.998792178696     0.295068709124    32.340278387155
    50    0  1 -1  1  0   0  0  0  0  0  0  0  0   0       0.8042849   0.020298   0.000657    -0.001433906752  -179.984050101762   179.587906131971
    51    0  1  1  1  0   0  0  0  0  0  0  0  0   0       0.8026532   0.020261   0.000777    -0.003499193722  -179.687707098615  -147.831720116985
    52   -2  1 -1  0  0   0  0  0  0  0  0  0  0   0       0.7931932   0.020059   0.000918  -179.996780626096    -0.559043665908   -44.523799879121
