    61    3  0  0  2  0   0  0  0  0  0  0  0  0   0       0.6696695   0.000000   0.000795   179.998484469452   113.520093281871    89.215334235649
    62    1 -2  0  2  0   0  0  0  0  0  0  0  0   0       0.6574883   0.033413   0.001003   179.994078255516     0.440698302529    35.887455942561
    63    0 -1 -2  2  0   0  0  0  0  0  0  0  0   0       0.6570709   0.016558   0.000536     0.001244632414  -179.981942739924   179.862999630388
    64   -1  0  0  2  0   0  3 -3  0  0  0  0  0   0       0.5982700   0.000201   0.000129    -0.012535115078   119.382768103232   -91.308606211964
    65   -1  0  2  2  0   0  0  0  0  0  0  0  0   0       0.5962915   0.000000   0.000404    -0.000458853289   -49.071614087154   -90.431683590106
    66   -1  1  0  4  0   0  0  0  0  0  0  0  0   0       0.5787927   0.014653   0.000647    -0.003920997913  -179.578576716689  -137.412603792051
    67   -3  0  0  4  0   0  0  0  0  0  0  0  0   0       0.5142328   0.000000   0.000096  -179.998571924788   -11.877831593291    88.651879770433
    68    0  0 -2  4  0   0  0  0  0  0  0  0  0   0       0.5079490   0.000000   0.000230  -179.999170447181   166.799158993466    90.293774395449
    69    0 -1  0  1  0   0  0  0  0  0  0  0  0   0       0.4974516   0.012658   0.000429    -0.010122086712  -179.736616116315  -162.248476718621
    70   -3 -1  0  2  0   0  0  0  0  0  0  0  0   0       0.4950411   0.012497   0.000432     0.002665062026   179.702960567041   159.802930685704
    71   -2  0 -2  2  0   0  0  0  0  0  0  0  0   0       0.4726307   0.000000   0.000232     0.001832581849    91.531768489386    90.258667355218
    72    1 -3  3 -3  4   0  0  0  0  0  0  0  0   0       0.4649159   0.035530   0.001497    44.209752181050   152.751247691294  -129.029916816878
    73   -1 -3  3 -3  4   0  0  0  0  0  0  0  0   0       0.4611363   0.035252   0.001380  -135.767659369315   -27.511082203745    41.671486836479
    74   -2  0  0  6  0   0  0  0  0  0  0  0  0   0       0.4225142   0.000000   0.000375  -179.999243961791   160.966504114052    89.588219232567
    75   -3  1  0  0  0   0  0  0  0  0  0  0  0   0       0.4224055   0.010679   0.000493  -179.996726126788    -0.616137680139   -44.974097535197
    76    0 -3  0  2  0   0  0  0  0  0  0  0  0   0       0.4106430   0.031503   0.000555   179.988324303950     0.286695088360    29.227861188350
    77   -1  0  0  2  0   0  0  2  0 -3  0  0  0   0       0.4103454   0.022671   0.001282  -169.930088511380  -119.183358328969   -54.896617298123
    78   -1  0 -2  2  0   0  1-11  0  0  0  0  0   0       0.2463988   0.131676   0.000000   -38.547851341624   -19.645299645311   110.402158306793
    79    2  0  0  1  0   0  0  0  0  0  0  0  0   0       0.3785355   0.000000   0.000271    -0.001002958516   -53.904733198314   -90.368999583644
    80    3  1  0  0  0   0  0  0  0  0  0  0  0   0       0.3550833   0.008986   0.000412    -0.003484943661  -179.395331573112  -135.265398577340
    81   -2 -2  0  2  0   0  0  0  0  0  0  0  0   0       0.3429915   0.017433   0.000422    -0.000649930774   179.966326073863   178.745647090138
    82   -1  1  2  0  0   0  0  0  0  0  0  0  0   0       0.3346465   0.008461   0.000286    -0.000972493662  -179.915898377388  -163.367452722142
    83   -2  1  0  1  0   0  0  0  0  0  0  0  0   0       0.3322657   0.008407   0.000291     0.001287381038   179.687025609575   160.067147623074
    84   -1 -1 -2  2  0   0  0  0  0  0  0  0  0   0       0.3233300   0.008171   0.000282     0.001867454159   179.835241392206   161.726937186317
    85   -1  0 -2  4  0   0  0  0  0  0  0  0  0   0       0.3217690   0.000000   0.000068  -179.998793771303   176.889441313565    91.174190433483
    86   -1  0  0  6  0   0  0  0  0  0  0  0  0   0       0.2866363   0.000000   0.000324  -179.999720174004   156.197038652041    89.430755878066
    87    2  0 -2  2  0   0  0  0  0  0  0  0  0   0       0.2839260   0.000000   0.000137    -0.000206223343   -47.175262553813   -90.104211217898
    88   -1 -2  0  4  0   0  0  0  0  0  0  0  0   0       0.2790279   0.014164   0.000420   179.994524861452     0.416369523913    35.220708152018
    89   -1 -1  0  3  0   0  0  0  0  0  0  0  0   0       0.2555976   0.006429   0.000246    -0.000650388514  -179.734835561298  -148.422495909760
    90    1  1 -2  0  0   0  0  0  0  0  0  0  0   0       0.2481446   0.006273   0.000213  -179.998421198578    -0.115806483547   -17.116931200303
    91    0  1  0  4  0   0  0  0  0  0  0  0  0   0       0.2445195   0.006176   0.000323    -0.004333900813  -179.365784411456  -128.778227700542
    92    0  0 -2  2  0   0  1-11  0  0  0  0  0   0       0.1459116   0.079227   0.000000   -30.494050092421   -20.283184025817  -119.540071986349
    93   -2  1  0  4  0   0  0  0  0  0  0  0  0   0       0.2369592   0.006014   0.000225    -0.005152406365  -179.798686999911  -149.559695978396
    94    5 -3 -2 -4  4   0  0  0  0  0  0  0  0   0       0.2142908   0.051864   0.000000  -163.563712344313  -124.307705356909  -109.770257929911
    95   -1  1  0  3  0   0  0  0  0  0  0  0  0   0       0.2126033   0.005361   0.000204   179.997809048717     0.262725039045    31.240620725936
    96    2  1  0  2  0   0  0  0  0  0  0  0  0   0       0.2125131   0.005373   0.000286    -0.004332552388  -179.285527259147  -128.050118320926
    97    1 -1 -2  2  0   0  0  0  0  0  0  0  0   0       0.2093764   0.005271   0.000180    -0.000089742377  -179.767253148711  -161.543292044768
    98    0  0  0  2  0   0  0 -1  0  1  0  0  0   0       0.2049845   0.000000   0.000083    -1.809694924629   -30.049668615083   -95.044810633695
    99    2  0 -2  2  0   0  0  0  0  4  0  0  0   0       0.2034204   0.026322   0.013266    77.000424966148   -34.730757113762   -35.848113259584
