     1    0  0  1  0  0   0  0  0  0  0  0  0  0   0   18461.2409353   0.062347   3.964916    -0.000081519066    89.734802629405   -90.043620724104
     2    1  0  1  0  0   0  0  0  0  0  0  0  0   0    1010.1683103   0.005171   0.456219     0.000214022672   -77.088439169567   -90.453269968102
     3    1  0 -1  0  0   0  0  0  0  0  0  0  0   0     999.6940419   0.011669   0.027675     0.000440511687   -83.484246745610   -91.616119321391
     4    0  0 -1  2  0   0  0  0  0  0  0  0  0   0     623.6555328   0.028141   0.209644     0.002711333625     2.649780734437   -91.818309051715
     5   -1  0  1  2  0   0  0  0  0  0  0  0  0   0     199.4859942   0.005023   0.106563     0.002347321825    48.079947187184   -88.828236646770
     6   -1  0 -1  2  0   0  0  0  0  0  0  0  0   0     166.5757114   0.004077   0.021297     0.002702741287    54.390502954303   -74.472129200127
     7    0  0  1  2  0   0  0  0  0  0  0  0  0   0     117.2617094   0.005016   0.089176     0.002502221801    12.233137295555   -90.409284039855
     8    2  0  1  0  0   0  0  0  0  0  0  0  0   0      61.9120464   0.000824   0.043710     0.000716031253   -70.594917859034   -90.484538768994
     9    1  0 -1  2  0   0  0  0  0  0  0  0  0   0      33.3572036   0.002000   0.019264     0.003086684289    -0.675367213448   -87.929335503492
    10    2  0 -1  0  0   0  0  0  0  0  0  0  0   0      31.7582350   0.000785   0.009037     0.000963080945   -52.130685650862   -88.662742610605
    11    0 -1 -1  2  0   0  0  0  0  0  0  0  0   0      29.5771134   0.742992   0.026306     0.005098587043   179.934246873448  -148.258038092626
    12   -2  0 -1  2  0   0  0  0  0  0  0  0  0   0      15.5663721   0.000390   0.001964     0.002278251587   108.211432565831    96.015864438099
    13    1  0  1  2  0   0  0  0  0  0  0  0  0   0      15.1217551   0.000931   0.015219     0.002894694833    -1.310969130509   -91.757589392957
    14    0  1 -1  2  0   0  0  0  0  0  0  0  0   0      12.0944469   0.304220   0.010098  -179.998981611373     0.002888759441    22.232682874438
    15   -1 -1  1  2  0   0  0  0  0  0  0  0  0   0       8.8683749   0.222865   0.008929     0.004431954959   179.894865273566  -140.612919669475
    16    0  0  1  0  1   0  0  0  0  0  0  0  0   1       8.3630665   0.261940   0.016888   169.525063389673     4.090747915777   -91.987019011766
    17    0 -1  1  2  0   0  0  0  0  0  0  0  0   0       7.9586992   0.199899   0.009251     0.004746119780   179.906900294160  -130.407841632544
    18   -1 -1 -1  2  0   0  0  0  0  0  0  0  0   0       7.4347484   0.186865   0.005937     0.004607538623   179.922752850313  -164.710359748434
    19   -1  1 -1  0  0   0  0  0  0  0  0  0  0   0       6.7316788   0.169522   0.006319   179.998150361380     0.041992484573   -35.983244850287
    20   -1  0 -1  4  0   0  0  0  0  0  0  0  0   0       6.5796937   0.000800   0.004481     0.005432440679    11.276689132791   -90.237832319924
    21    0  1  1  0  0   0  0  0  0  0  0  0  0   0       6.4602514   0.162298   0.004997   179.998623800650     0.023514278138     8.459694373867
    22    0  0  3  0  0   0  0  0  0  0  0  0  0   0       6.2964423   0.000065   0.004024   179.999711190699   -99.816271860000    89.996905095476
    23   -1  1  1  0  0   0  0  0  0  0  0  0  0   0       5.6325635   0.141904   0.004340   179.997830612778     0.018222451821    -9.790113877155
    24    0  0  1  1  0   0  0  0  0  0  0  0  0   0       5.3686335   0.000123   0.002876  -179.998278095337   -41.662898499543    87.423326259355
    25    1  1  1  0  0   0  0  0  0  0  0  0  0   0       5.3114660   0.133777   0.004530   179.998858623379     0.036061043965    26.927229742427
    26    1  1 -1  0  0   0  0  0  0  0  0  0  0   0       5.0761005   0.127878   0.003853   179.999030615843     0.060841258043    -3.298243639986
    27    0  1 -1  0  0   0  0  0  0  0  0  0  0   0       4.8397963   0.121497   0.003935   179.999348574814     0.037463257829   -20.448218369867
    28    0  0 -1  1  0   0  0  0  0  0  0  0  0   0       4.8059510   0.000050   0.000471  -179.998244536343   -13.884980236260    79.648054727689
    29    3  0  1  0  0   0  0  0  0  0  0  0  0   0       3.9840530   0.000092   0.003922     0.001428941277   -58.900423629073   -89.681127847606
    30    0  0 -1  4  0   0  0  0  0  0  0  0  0   0       3.6744775   0.000731   0.003295     0.005438371916     3.484554870491   -88.107958999923
    31   -1  0  1  4  0   0  0  0  0  0  0  0  0   0       2.9985540   0.000360   0.003283     0.005013669252    18.090841699669   -91.435991197675
    32    1  0 -3  0  0   0  0  0  0  0  0  0  0   0       2.7984452   0.000068   0.001070     0.000817985877   -35.147130650000    88.985734337410
    33   -2  0  1  4  0   0  0  0  0  0  0  0  0   0       2.4139311   0.000177   0.002100     0.004891178813    39.267964958002   -89.185004545770
    34    0  0 -3  2  0   0  0  0  0  0  0  0  0   0       2.1863777   0.000099   0.000095     0.003820162589    16.323434348115   100.249309752069
    35    2  0 -1  2  0   0  0  0  0  0  0  0  0   0       2.1461728   0.000189   0.001895     0.004045753457    -5.888296172561   -89.971419804432
    36    1 -1 -1  2  0   0  0  0  0  0  0  0  0   0       1.7660187   0.044347   0.001902     0.005933814848   179.932774973731  -134.299628801166
    37   -2  0  1  2  0   0  0  0  0  0  0  0  0   0       1.6246479   0.000098   0.000556  -179.997616568250  -143.710019910377    88.808906167044
    38    3  0 -1  0  0   0  0  0  0  0  0  0  0   0       1.5812269   0.000050   0.000898     0.001698364944   -41.618116910000   -89.668141967210
    39    2  0  1  2  0   0  0  0  0  0  0  0  0   0       1.5197645   0.000133   0.001966     0.003777228452    -2.027428109182   -90.234831880972
    40   -3  0 -1  2  0   0  0  0  0  0  0  0  0   0       1.5156430   0.000054   0.000535     0.002052665990   117.531931228052    91.712717140087
    41   -1  1  1  2  0   0  0  0  0  0  0  0  0   0       1.3178632   0.033027   0.001199   179.997688225358    -0.042258257358    34.401268123861
    42    0  1  1  2  0   0  0  0  0  0  0  0  0   0       1.2643216   0.031796   0.001374  -179.999455243099    -0.026696080514    44.819420669035
    43    0  0  1  4  0   0  0  0  0  0  0  0  0   0       1.1918947   0.000190   0.001646     0.005866107293    10.287269347608   -90.144968166321
    44    1 -1  1  2  0   0  0  0  0  0  0  0  0   0       1.1346338   0.028487   0.001606     0.005637592786   179.908791034040  -122.368149721728
    45    0 -2 -1  2  0   0  0  0  0  0  0  0  0   0       1.0858542   0.054589   0.001136     0.004698266788   179.952976503467  -147.696939773830
    46    1  0  3  0  0   0  0  0  0  0  0  0  0   0       1.0193812   0.000000   0.000925  -179.999744379592  -144.779674370000    90.010594465300
    47    1  1 -1  2  0   0  0  0  0  0  0  0  0   0       0.8227601   0.020709   0.000804  -179.997353959061    -0.038659174119    38.012222861585
    48    0  1 -1  1  0   0  0  0  0  0  0  0  0   0       0.8042953   0.020247   0.000562    -0.001984233487  -179.989856258880   174.805052127684
    49    0  1  1  1  0   0  0  0  0  0  0  0  0   0       0.8026725   0.020184   0.000707    -0.001728783311  -179.969964489114  -150.869826583149
    50   -2  1 -1  0  0   0  0  0  0  0  0  0  0   0       0.7932145   0.019974   0.000886   179.997519005995     0.031832239364   -47.753666315776
    51   -1  1 -1  2  0   0  0  0  0  0  0  0  0   0       0.7910661   0.019797   0.000616   179.996846712496    -0.042261668426     6.108253284666
    52    1  0  1  1  0   0  0  0  0  0  0  0  0   0       0.6674336   0.000029   0.000546  -179.997655973202  -166.085688600000    89.867543562777
    53   -2 -1 -1  2  0   0  0  0  0  0  0  0  0   0       0.6502115   0.016342   0.000415     0.004224700044  -179.978680956285   177.137366444807
    54    2  1  1  0  0   0  0  0  0  0  0  0  0   0       0.6388307   0.016093   0.000634   179.999354351554     0.040032267757    40.084377864571
    55   -2  0 -1  4  0   0  0  0  0  0  0  0  0   0       0.6337219   0.000024   0.000311     0.005522049554    71.798113760000   -96.310641720495
    56   -2  0 -2  3  0   0  0  3  0 -2  0  0  0   2       0.6314700   0.018799   0.008744    76.841072720086   135.270127245881  -173.118378581608
    57   -2  0  0  3  0   0  0  3  0 -2  0  0  0   2       0.6305213   0.019427   0.011493    76.624450273048   148.421815285736   173.526816578210
    58   -1 -1 -1  4  0   0  0  0  0  0  0  0  0   0       0.5957863   0.014942   0.000679     0.008139741977   179.861047840347  -131.302108487338
    59    1  0 -1  1  0   0  0  0  0  0  0  0  0   0       0.5889328   0.000013   0.000221  -179.997614197357  -162.659197847747    91.036484708874
    60   -1  1  0  1  0   0  0  0  0  0  0  0  0   1       0.4736074   0.027073   0.000715   -87.464110088495    34.263000251755    84.735616377739
    61    1  0 -1  4  0   0  0  0  0  0  0  0  0   0       0.4733823   0.000108   0.000602     0.007238796843     3.927275936462   -87.317707744456
    62    1  1  0  1  0   0  0  0  0  0  0  0  0   1       0.4328344   0.024628   0.000822    92.226055823949  -145.076054510443   -85.706520685551
    63   -1  0 -1  1  0   0  0  0  0  0  0  0  0   0       0.4298966   0.000000   0.000063  -179.998517005610   -69.614702340000   -69.614702340000
    64    0 -1 -1  4  0   0  0  0  0  0  0  0  0   0       0.4149495   0.010389   0.000568     0.008960875874   179.852805624464  -122.150545209807
    65    0 -2  1  2  0   0  0  0  0  0  0  0  0   0       0.3835075   0.019272   0.000520     0.006221832982   179.899694162185  -128.567949961428
    66    0  0 -1  3  0   0  0  0  0  0  0  0  0   0       0.3518381   0.000092   0.000276  -179.994441672493  -170.278495790000    90.505100252054
    67   -1 -1  1  4  0   0  0  0  0  0  0  0  0   0       0.3388129   0.008496   0.000523     0.008520081377   179.816813223085  -117.840518401251
    68   -1  0 -3  2  0   0  0  0  0  0  0  0  0   0       0.3290723   0.000000   0.000084     0.003376412563    -0.920716570000    89.079283430000
